tconst,score,focus
tt2567688,15.0,rating
tt0110516,256.0,rating
tt5198884,7.0,rating
tt0041996,53.0,rating
tt1757940,33.0,rating
tt0235953,0.0,rating
tt7707108,1.0,rating
tt5198944,5.0,rating
tt0366777,340.0,rating
tt1758575,26.0,rating
tt4188180,4.0,rating
tt0110520,12.0,rating
tt3361068,184.0,rating
tt6237314,0.0,rating
tt4188436,36.0,rating
tt5199156,1.0,rating
tt0121573,0.0,rating
tt0099200,9.0,rating
tt3361186,0.0,rating
tt5199290,0.0,rating
tt0291711,6.0,rating
tt0031104,15.0,rating
tt0110521,12.0,rating
tt0366780,204.0,rating
tt1037061,3.0,rating
tt0069352,11.0,rating
tt0004766,2.0,rating
tt0099204,573.0,rating
tt5199486,12.0,rating
tt0110522,8.0,rating
tt0173369,61.0,rating
tt0031106,4.0,rating
tt0366804,3.0,rating
tt0069353,5.0,rating
tt0291730,2.0,rating
tt0110524,32.0,rating
tt0031107,1.0,rating
tt5199588,5.0,rating
tt0069355,1.0,rating
tt0366808,8.0,rating
tt0051568,21.0,rating
tt0173374,2.0,rating
tt5200232,0.0,rating
tt0041998,30.0,rating
tt0235960,2.0,rating
tt0031108,1.0,rating
tt0366816,12.0,rating
tt3361792,382.0,rating
tt0051570,5.0,rating
tt0173387,0.0,rating
tt4189442,26.0,rating
tt0437182,31.0,rating
tt0089275,10.0,rating
tt5200368,779.0,rating
tt0235965,3.0,rating
tt1758610,190.0,rating
tt0790628,709.0,rating
tt0031117,5.0,rating
tt0060491,296.0,rating
tt5200962,30.0,rating
tt6237562,23.0,rating
tt0366839,1.0,rating
tt0060497,9.0,rating
tt2567712,341.0,rating
tt1037090,58.0,rating
tt0099210,0.0,rating
tt0121598,2.0,rating
tt0437221,102.0,rating
tt4189494,193.0,rating
tt0790636,1021.0,rating
tt5201142,9.0,rating
tt2126362,32.0,rating
tt10370932,6.0,rating
tt0004838,33.0,rating
tt0291753,8.0,rating
tt2568074,0.0,rating
tt1758692,814.0,rating
tt0437230,8.0,rating
tt1037116,59.0,rating
tt4190220,69.0,rating
tt0004872,6.0,rating
tt0060508,27.0,rating
tt7707314,4.0,rating
tt2568760,14.0,rating
tt0099215,4.0,rating
tt0069362,1.0,rating
tt4190256,0.0,rating
tt0089276,17.0,rating
tt0051575,20.0,rating
tt0004873,28.0,rating
tt0069366,1.0,rating
tt3362238,58.0,rating
tt0099218,4.0,rating
tt0173390,16.0,rating
tt0004972,67.0,rating
tt0099226,1.0,rating
tt6237612,97.0,rating
tt0089280,8.0,rating
tt0366840,25.0,rating
tt0790643,1.0,rating
tt0005060,5.0,rating
tt3362908,0.0,rating
tt0291768,5.0,rating
tt1226251,37.0,rating
tt2127305,3.0,rating
tt4190530,323.0,rating
tt0089284,41.0,rating
tt1226271,483.0,rating
tt0437232,424.0,rating
tt0079063,7.0,rating
tt0051576,2.0,rating
tt2568862,404.0,rating
tt0173450,8.0,rating
tt2569236,114.0,rating
tt7707988,29.0,rating
tt1758750,3.0,rating
tt0069369,13.0,rating
tt1226273,581.0,rating
tt6237966,47.0,rating
tt1758770,0.0,rating
tt1490785,396.0,rating
tt0110527,198.0,rating
tt0790653,4.0,rating
tt1758795,486.0,rating
tt6237984,8.0,rating
tt0173498,17.0,rating
tt0079067,5.0,rating
tt0060512,1.0,rating
tt0089290,15.0,rating
tt0005078,47.0,rating
tt0069371,160.0,rating
tt2127335,4.0,rating
tt0099227,4.0,rating
tt0079068,9.0,rating
tt0291771,1.0,rating
tt0060515,10.0,rating
tt1037133,45.0,rating
tt0089293,7.0,rating
tt0235982,4.0,rating
tt0005149,0.0,rating
tt2127353,0.0,rating
tt0031120,21.0,rating
tt1226274,0.0,rating
tt2569298,27.0,rating
tt1491044,805.0,rating
tt0005339,18.0,rating
tt6238084,0.0,rating
tt0790657,19.0,rating
tt2569398,5.0,rating
tt1037154,20.0,rating
tt0031121,40.0,rating
tt0366854,24.0,rating
tt0110528,3.0,rating
tt0005402,4.0,rating
tt2569772,6.0,rating
tt0366860,53.0,rating
tt0051581,17.0,rating
tt0079070,8.0,rating
tt0005529,4.0,rating
tt6238528,3.0,rating
tt2128452,1.0,rating
tt0069372,10.0,rating
tt0236000,16.0,rating
tt0437238,93.0,rating
tt0099234,2.0,rating
tt0366880,11.0,rating
tt0291781,6.0,rating
tt2570224,653.0,rating
tt0042004,136.0,rating
tt0089296,7.0,rating
tt1226297,5.0,rating
tt3363888,3.0,rating
tt0291823,80.0,rating
tt0173504,0.0,rating
tt5201424,0.0,rating
tt0031122,0.0,rating
tt1226318,1.0,rating
tt0121622,0.0,rating
tt0110530,20.0,rating
tt6238798,2.0,rating
tt0079072,0.0,rating
tt0051584,23.0,rating
tt0110536,39.0,rating
tt6239540,4.0,rating
tt0005557,5.0,rating
tt0079073,124.0,rating
tt0121629,1.0,rating
tt0790662,7.0,rating
tt0060522,166.0,rating
tt0437250,45.0,rating
tt1037156,324.0,rating
tt0121641,21.0,rating
tt0069374,21.0,rating
tt7708146,10.0,rating
tt1226734,6.0,rating
tt0790663,357.0,rating
tt0060525,1.0,rating
tt1037163,16.0,rating
tt0069375,1.0,rating
tt3363912,0.0,rating
tt1491603,2.0,rating
tt0069380,1.0,rating
tt0366886,4.0,rating
tt1037218,551.0,rating
tt0437273,3.0,rating
tt3364242,11.0,rating
tt5202322,3.0,rating
tt2128540,0.0,rating
tt0366894,0.0,rating
tt0031124,4.0,rating
tt0060529,10.0,rating
tt0366900,47.0,rating
tt1492705,245.0,rating
tt0031125,4.0,rating
tt0005680,1.0,rating
tt0173615,1.0,rating
tt0366905,21.0,rating
tt0031126,1.0,rating
tt3364264,87.0,rating
tt2570292,3.0,rating
tt0089297,14.0,rating
tt7708376,0.0,rating
tt1226753,809.0,rating
tt0173642,3.0,rating
tt0005719,1.0,rating
tt0031133,25.0,rating
tt0110538,195.0,rating
tt0042006,11.0,rating
tt0089299,0.0,rating
tt0121654,0.0,rating
tt0437279,5.0,rating
tt0031137,10.0,rating
tt0089302,6.0,rating
tt0042007,8.0,rating
tt0110545,7.0,rating
tt1758810,464.0,rating
tt0051587,18.0,rating
tt4191054,713.0,rating
tt0051588,11.0,rating
tt5202654,5.0,rating
tt1037222,85.0,rating
tt6241270,199.0,rating
tt0031143,31.0,rating
tt4191486,397.0,rating
tt1492728,0.0,rating
tt5202870,6.0,rating
tt1037223,23.0,rating
tt1492841,2.0,rating
tt7709664,13.0,rating
tt1226766,423.0,rating
tt0173671,14.0,rating
tt3364386,14.0,rating
tt0005809,1.0,rating
tt1037227,5.0,rating
tt0069383,34.0,rating
tt1492842,19.0,rating
tt0060531,10.0,rating
tt0291855,10.0,rating
tt0005916,4.0,rating
tt0366915,7.0,rating
tt0089304,3.0,rating
tt1758830,855.0,rating
tt1226770,0.0,rating
tt0060532,105.0,rating
tt0366917,2.0,rating
tt3365690,10.0,rating
tt0291871,4.0,rating
tt0099235,45.0,rating
tt2128599,9.0,rating
tt1492872,35.0,rating
tt0031147,6.0,rating
tt0291883,25.0,rating
tt1492923,23.0,rating
tt4191580,94.0,rating
tt0236019,125.0,rating
tt0291905,8.0,rating
tt0051591,9.0,rating
tt2128679,1.0,rating
tt4191702,424.0,rating
tt0291928,16.0,rating
tt0437405,740.0,rating
tt0121744,1.0,rating
tt1492949,0.0,rating
tt0236026,17.0,rating
tt2128694,2.0,rating
tt0069385,21.0,rating
tt0437407,71.0,rating
tt0121755,10.0,rating
tt5204636,3.0,rating
tt2570414,35.0,rating
tt0079074,7.0,rating
tt7710160,3.0,rating
tt0042028,8.0,rating
tt0005951,2.0,rating
tt1492959,125.0,rating
tt5205210,148.0,rating
tt1759744,150.0,rating
tt0121757,16.0,rating
tt0110554,7.0,rating
tt1226774,246.0,rating
tt2570436,194.0,rating
tt0005960,8.0,rating
tt0060533,14.0,rating
tt3365778,21.0,rating
tt0366918,16.0,rating
tt1760414,3.0,rating
tt0089305,2.0,rating
tt1493068,5.0,rating
tt6241390,241.0,rating
tt0110557,264.0,rating
tt0173682,0.0,rating
tt2570500,18.0,rating
tt0121765,1457.0,rating
tt0110564,0.0,rating
tt3365886,1.0,rating
tt0031148,4.0,rating
tt1760958,15.0,rating
tt0121766,1941.0,rating
tt1493070,32.0,rating
tt4192214,13.0,rating
tt0006206,8.0,rating
tt1037228,10.0,rating
tt0110568,3.0,rating
tt0236027,134.0,rating
tt4192240,6.0,rating
tt0006327,130.0,rating
tt0110570,380.0,rating
tt0079075,43.0,rating
tt0437447,86.0,rating
tt5205256,4.0,rating
tt0099236,3.0,rating
tt0042030,10.0,rating
tt0079076,0.0,rating
tt5206098,3.0,rating
tt0006509,1.0,rating
tt6241678,40.0,rating
tt0099240,2.0,rating
tt0060537,11.0,rating
tt5206170,108.0,rating
tt0089306,8.0,rating
tt0079077,4.0,rating
tt0437473,8.0,rating
tt0006517,1.0,rating
tt2570738,8.0,rating
tt0173701,7.0,rating
tt2129860,0.0,rating
tt0089308,89.0,rating
tt0291930,5.0,rating
tt0099241,5.0,rating
tt2570858,44.0,rating
tt1037229,13.0,rating
tt0790665,68.0,rating
tt7710486,23.0,rating
tt0236034,276.0,rating
tt0089312,9.0,rating
tt2129887,38.0,rating
tt1760967,419.0,rating
tt0051598,3.0,rating
tt1493089,1.0,rating
tt5206770,76.0,rating
tt0006589,5.0,rating
tt2571022,10.0,rating
tt0089313,0.0,rating
tt0099242,524.0,rating
tt10374236,0.0,rating
tt7711342,25.0,rating
tt0291943,13.0,rating
tt2571140,34.0,rating
tt10374770,2.0,rating
tt4192552,0.0,rating
tt0291959,0.0,rating
tt10375106,28.0,rating
tt0121787,8.0,rating
tt0079080,42.0,rating
tt0790676,356.0,rating
tt1760980,18.0,rating
tt10375272,3.0,rating
tt0051600,5.0,rating
tt0790686,438.0,rating
tt2130125,76.0,rating
tt0099248,11.0,rating
tt0079082,34.0,rating
tt6241740,0.0,rating
tt1493099,146.0,rating
tt1226837,531.0,rating
tt0790709,62.0,rating
tt0236090,1.0,rating
tt5207004,0.0,rating
tt1760984,5.0,rating
tt0099250,51.0,rating
tt6241768,2.0,rating
tt0110577,29.0,rating
tt1493157,403.0,rating
tt2130136,0.0,rating
tt0079086,2.0,rating
tt0236124,0.0,rating
tt0173714,34.0,rating
tt0291971,24.0,rating
tt3367114,4.0,rating
tt1227170,46.0,rating
tt0437526,34.0,rating
tt0042033,20.0,rating
tt0236126,31.0,rating
tt0173715,6.0,rating
tt0790712,539.0,rating
tt0099253,143.0,rating
tt0069386,87.0,rating
tt2571444,1.0,rating
tt0291988,32.0,rating
tt0006617,30.0,rating
tt0110581,4.0,rating
tt0031149,5.0,rating
tt0173716,147.0,rating
tt0236143,1.0,rating
tt0099260,13.0,rating
tt0060538,14.0,rating
tt0110587,356.0,rating
tt0006688,3.0,rating
tt0291993,117.0,rating
tt0790721,138.0,rating
tt1227182,25.0,rating
tt0042035,41.0,rating
tt0292004,1.0,rating
tt0110588,246.0,rating
tt0236157,190.0,rating
tt1227183,53.0,rating
tt0790723,634.0,rating
tt0089322,4.0,rating
tt0099264,5.0,rating
tt0006731,2.0,rating
tt7711764,8.0,rating
tt0292023,5.0,rating
tt0006736,6.0,rating
tt5207116,22.0,rating
tt0236167,39.0,rating
tt0121819,2.0,rating
tt4192636,2.0,rating
tt0099265,19.0,rating
tt0079087,9.0,rating
tt4192652,386.0,rating
tt1761005,130.0,rating
tt0069389,2.0,rating
tt0099266,30.0,rating
tt5207158,55.0,rating
tt0006745,4.0,rating
tt0121841,0.0,rating
tt4192656,10.0,rating
tt0006753,9.0,rating
tt0079090,37.0,rating
tt1493798,2.0,rating
tt4192740,72.0,rating
tt0079091,26.0,rating
tt0042039,33.0,rating
tt0089323,55.0,rating
tt1227189,9.0,rating
tt7712746,16.0,rating
tt0079094,152.0,rating
tt6241872,31.0,rating
tt12274228,100.0,rating
tt0079095,29.0,rating
tt0042041,39.0,rating
tt1227524,28.0,rating
tt0292053,0.0,rating
tt0089329,8.0,rating
tt0069390,12.0,rating
tt0051603,1.0,rating
tt0437777,102.0,rating
tt0042046,55.0,rating
tt5207166,6.0,rating
tt0089338,34.0,rating
tt0069393,138.0,rating
tt0031158,6.0,rating
tt0006780,5.0,rating
tt5207262,9.0,rating
tt0099267,0.0,rating
tt0060543,12.0,rating
tt0042049,47.0,rating
tt0173750,6.0,rating
tt0006809,2.0,rating
tt2571502,24.0,rating
tt0042051,31.0,rating
tt2130242,18.0,rating
tt0110593,9.0,rating
tt3367294,39.0,rating
tt0069397,7.0,rating
tt0099268,14.0,rating
tt6242664,2.0,rating
tt2130270,508.0,rating
tt10375682,7.0,rating
tt4193072,97.0,rating
tt1762308,5.0,rating
tt0042052,31.0,rating
tt0031166,15.0,rating
tt6243140,35.0,rating
tt0236180,2.0,rating
tt0110598,250.0,rating
tt0042053,43.0,rating
tt7714770,14.0,rating
tt0079098,4.0,rating
tt0089343,50.0,rating
tt0366943,43.0,rating
tt0110604,33.0,rating
tt1227536,9.0,rating
tt1493829,0.0,rating
tt0110612,97.0,rating
tt0790736,554.0,rating
tt1493858,0.0,rating
tt5207320,23.0,rating
tt1493886,10.0,rating
tt2571610,2.0,rating
tt2131523,7.0,rating
tt0790751,108.0,rating
tt0069400,71.0,rating
tt0173774,2.0,rating
tt0060544,4.0,rating
tt2571764,0.0,rating
tt4193216,1.0,rating
tt0006826,12.0,rating
tt0051604,15.0,rating
tt1762358,2.0,rating
tt7714878,12.0,rating
tt0079100,167.0,rating
tt3367686,15.0,rating
tt0366985,25.0,rating
tt0110613,192.0,rating
tt0089346,295.0,rating
tt0099271,23.0,rating
tt0069401,0.0,rating
tt0121853,2.0,rating
tt0110620,22.0,rating
tt5208216,884.0,rating
tt0121890,1.0,rating
tt0292095,5.0,rating
tt0790770,656.0,rating
tt0079104,1.0,rating
tt10375972,57.0,rating
tt0031169,1.0,rating
tt0121898,1.0,rating
tt0173794,8.0,rating
tt1227555,72.0,rating
tt1762364,1.0,rating
tt4193394,305.0,rating
tt6243274,5.0,rating
tt0079108,2.0,rating
tt2131532,225.0,rating
tt0437784,3.0,rating
tt2571776,0.0,rating
tt0060545,14.0,rating
tt0121929,4.0,rating
tt1227762,45.0,rating
tt1037811,2.0,rating
tt2131541,3.0,rating
tt0121973,2.0,rating
tt1037850,70.0,rating
tt2571966,5.0,rating
tt2131556,0.0,rating
tt0236188,3.0,rating
tt0366993,3.0,rating
tt0089348,28.0,rating
tt1227789,32.0,rating
tt0121974,41.0,rating
tt0292097,0.0,rating
tt3368222,12.0,rating
tt0121989,93.0,rating
tt0366996,85.0,rating
tt6244144,0.0,rating
tt0099274,1.0,rating
tt1762370,3.0,rating
tt4193400,26.0,rating
tt0437800,400.0,rating
tt0366998,8.0,rating
tt0099277,58.0,rating
tt6244730,1.0,rating
tt0367000,67.0,rating
tt0006886,5.0,rating
tt0042054,0.0,rating
tt2572160,1.0,rating
tt0367027,143.0,rating
tt5208252,640.0,rating
tt1494798,1.0,rating
tt0089355,17.0,rating
tt0173807,1.0,rating
tt2131626,2.0,rating
tt0236283,93.0,rating
tt0121994,1.0,rating
tt0173821,12.0,rating
tt0031177,0.0,rating
tt1227927,7.0,rating
tt0060548,14.0,rating
tt1762399,313.0,rating
tt0079111,6.0,rating
tt0437857,102.0,rating
tt6244876,3.0,rating
tt0069404,121.0,rating
tt0236304,12.0,rating
tt0079115,0.0,rating
tt0790786,8.0,rating
tt0437954,216.0,rating
tt3369096,5.0,rating
tt0060549,8.0,rating
tt0438042,2.0,rating
tt3369248,6.0,rating
tt0007047,4.0,rating
tt0079116,680.0,rating
tt6245274,1.0,rating
tt7715070,260.0,rating
tt10378926,0.0,rating
tt0110622,394.0,rating
tt0367082,33.0,rating
tt0069414,108.0,rating
tt6245644,0.0,rating
tt2131628,76.0,rating
tt10380066,0.0,rating
tt7715192,0.0,rating
tt1227931,43.0,rating
tt0031178,3.0,rating
tt0079117,73.0,rating
tt6246170,18.0,rating
tt4194054,52.0,rating
tt12280566,2.0,rating
tt0031179,22.0,rating
tt0079118,7.0,rating
tt0051608,15.0,rating
tt0099278,0.0,rating
tt2131644,0.0,rating
tt4194108,59.0,rating
tt6246362,2.0,rating
tt1494810,4.0,rating
tt4194558,62.0,rating
tt12282598,7.0,rating
tt1763217,87.0,rating
tt2572270,4.0,rating
tt0790788,143.0,rating
tt3369286,0.0,rating
tt0060558,2.0,rating
tt0122008,0.0,rating
tt0079121,6.0,rating
tt5208950,26.0,rating
tt0069416,24.0,rating
tt0236313,8.0,rating
tt12283738,4.0,rating
tt0007183,2.0,rating
tt0089360,389.0,rating
tt0069417,8.0,rating
tt12283788,5.0,rating
tt7715202,42.0,rating
tt1038011,170.0,rating
tt0007257,3.0,rating
tt0089361,19.0,rating
tt0069419,6.0,rating
tt0173837,0.0,rating
tt0099280,65.0,rating
tt7715244,10.0,rating
tt0367085,130.0,rating
tt2131698,33.0,rating
tt2572632,41.0,rating
tt1494812,3.0,rating
tt0069421,14.0,rating
tt0099286,58.0,rating
tt1763256,2.0,rating
tt0060560,96.0,rating
tt3369624,0.0,rating
tt0292113,14.0,rating
tt0099291,133.0,rating
tt0069423,11.0,rating
tt0110623,150.0,rating
tt6246534,63.0,rating
tt0042059,18.0,rating
tt1763264,122.0,rating
tt0079128,39.0,rating
tt0292123,6.0,rating
tt0007309,3.0,rating
tt0060563,12.0,rating
tt6247708,5.0,rating
tt0236328,0.0,rating
tt0110631,67.0,rating
tt0069426,18.0,rating
tt0292142,7.0,rating
tt0060564,15.0,rating
tt12286422,11.0,rating
tt0089362,4.0,rating
tt5209346,27.0,rating
tt0236342,30.0,rating
tt0079135,12.0,rating
tt0292152,0.0,rating
tt0051611,17.0,rating
tt0060566,97.0,rating
tt0236343,9.0,rating
tt10380168,13.0,rating
tt0089364,46.0,rating
tt0079136,22.0,rating
tt0031192,5.0,rating
tt0367087,40.0,rating
tt0122013,0.0,rating
tt0292163,10.0,rating
tt0079137,52.0,rating
tt0438097,642.0,rating
tt1763270,1.0,rating
tt6247936,30.0,rating
tt0099292,219.0,rating
tt0110632,1006.0,rating
tt1763280,2.0,rating
tt0007338,15.0,rating
tt0122027,3.0,rating
tt0042060,17.0,rating
tt1495776,1.0,rating
tt7715270,30.0,rating
tt3369676,9.0,rating
tt0110634,1.0,rating
tt0099293,30.0,rating
tt0367089,720.0,rating
tt5209420,26.0,rating
tt2132285,936.0,rating
tt0292167,6.0,rating
tt0007340,1.0,rating
tt0060568,73.0,rating
tt0089365,156.0,rating
tt5209478,21.0,rating
tt10380266,4.0,rating
tt0236348,124.0,rating
tt7716056,0.0,rating
tt3369750,3.0,rating
tt0031203,19.0,rating
tt0236397,1.0,rating
tt0110638,546.0,rating
tt3369806,213.0,rating
tt0110644,2.0,rating
tt0236462,2.0,rating
tt0031207,8.0,rating
tt0438153,0.0,rating
tt0079138,53.0,rating
tt0790804,267.0,rating
tt0110646,3.0,rating
tt1763288,2.0,rating
tt0042061,16.0,rating
tt0110647,215.0,rating
tt0173840,559.0,rating
tt0791076,1.0,rating
tt0367097,166.0,rating
tt0051612,44.0,rating
tt1495818,1.0,rating
tt5210324,51.0,rating
tt0110649,76.0,rating
tt0099295,2.0,rating
tt1495823,41.0,rating
tt0060574,15.0,rating
tt0122029,3.0,rating
tt0791140,59.0,rating
tt4195148,2.0,rating
tt0089370,252.0,rating
tt0236471,1.0,rating
tt1038043,295.0,rating
tt6248178,0.0,rating
tt2572764,0.0,rating
tt0079142,1.0,rating
tt0438204,7.0,rating
tt0069427,25.0,rating
tt0099296,9.0,rating
tt0089371,9.0,rating
tt1038045,12.0,rating
tt0079144,3.0,rating
tt0292171,4.0,rating
tt2132301,54.0,rating
tt1038072,14.0,rating
tt0089374,118.0,rating
tt1228705,2305.0,rating
tt0292174,8.0,rating
tt0367098,19.0,rating
tt1763303,404.0,rating
tt0042067,0.0,rating
tt0089375,4.0,rating
tt0051615,5.0,rating
tt0791142,0.0,rating
tt5211596,0.0,rating
tt0367104,7.0,rating
tt0292176,6.0,rating
tt6249434,22.0,rating
tt0007361,28.0,rating
tt0122037,29.0,rating
tt0051618,4.0,rating
tt3370702,0.0,rating
tt0292181,8.0,rating
tt0069434,2.0,rating
tt0007367,21.0,rating
tt0051622,76.0,rating
tt2573198,43.0,rating
tt0173866,0.0,rating
tt0051627,13.0,rating
tt0099298,170.0,rating
tt2132324,42.0,rating
tt0099300,256.0,rating
tt2573206,28.0,rating
tt0110651,13.0,rating
tt1763305,36.0,rating
tt5212256,0.0,rating
tt0042175,8.0,rating
tt1228707,1.0,rating
tt10380980,3.0,rating
tt5212918,70.0,rating
tt6249904,4.0,rating
tt7717440,10.0,rating
tt0367110,469.0,rating
tt4195262,17.0,rating
tt0060579,2.0,rating
tt0292187,6.0,rating
tt0031208,13.0,rating
tt1038110,73.0,rating
tt0007522,2.0,rating
tt0367122,56.0,rating
tt1495884,1.0,rating
tt0292204,4.0,rating
tt0236493,1365.0,rating
tt4195278,48.0,rating
tt0079145,9.0,rating
tt10381126,7.0,rating
tt0069436,41.0,rating
tt0292220,10.0,rating
tt2573216,12.0,rating
tt0173869,3.0,rating
tt0069439,9.0,rating
tt1038119,4.0,rating
tt0079146,4.0,rating
tt0089378,66.0,rating
tt0292226,6.0,rating
tt0060580,3.0,rating
tt0079147,6.0,rating
tt0089382,35.0,rating
tt0367136,0.0,rating
tt1228726,12.0,rating
tt6250500,4.0,rating
tt0060581,49.0,rating
tt0173900,8.0,rating
tt4195368,11.0,rating
tt0089383,157.0,rating
tt1228915,2.0,rating
tt0438296,3.0,rating
tt0173904,5.0,rating
tt0089385,104.0,rating
tt1038142,44.0,rating
tt0060584,40.0,rating
tt0236502,2.0,rating
tt0079148,4.0,rating
tt2132338,6.0,rating
tt5213744,4.0,rating
tt4195920,0.0,rating
tt0051628,11.0,rating
tt7717990,0.0,rating
tt0060585,5.0,rating
tt10384108,3.0,rating
tt5213870,14.0,rating
tt0051629,8.0,rating
tt4196010,4.0,rating
tt0292236,3.0,rating
tt0099305,6.0,rating
tt2132415,0.0,rating
tt0438314,58.0,rating
tt7718114,4.0,rating
tt0292242,51.0,rating
tt0051630,14.0,rating
tt0031210,63.0,rating
tt1763316,18.0,rating
tt2132443,44.0,rating
tt0007610,1.0,rating
tt0069442,32.0,rating
tt1763324,0.0,rating
tt1495902,0.0,rating
tt4196450,402.0,rating
tt0051631,3.0,rating
tt0173907,3.0,rating
tt7718636,0.0,rating
tt1496005,112.0,rating
tt7719976,18.0,rating
tt0089386,0.0,rating
tt0051636,42.0,rating
tt4196776,1295.0,rating
tt0367151,1.0,rating
tt0051638,41.0,rating
tt0122050,6.0,rating
tt0110657,255.0,rating
tt0438315,205.0,rating
tt0051640,18.0,rating
tt3371366,1043.0,rating
tt0367153,31.0,rating
tt0031211,2.0,rating
tt0122060,3.0,rating
tt0051641,69.0,rating
tt0292246,15.0,rating
tt3373410,0.0,rating
tt1228931,20.0,rating
tt2573226,10.0,rating
tt1764141,16.0,rating
tt1228933,158.0,rating
tt0292259,0.0,rating
tt1764183,362.0,rating
tt0051642,2.0,rating
tt0292260,5.0,rating
tt0089392,0.0,rating
tt4196814,0.0,rating
tt0051647,30.0,rating
tt6250604,3.0,rating
tt4196832,65.0,rating
tt0099310,151.0,rating
tt0236598,26.0,rating
tt0110659,12.0,rating
tt0079153,133.0,rating
tt5214394,5.0,rating
tt0051654,2.0,rating
tt0438321,0.0,rating
tt0110661,0.0,rating
tt10384246,0.0,rating
tt0099312,23.0,rating
tt2132476,6.0,rating
tt0367164,45.0,rating
tt3374816,12.0,rating
tt0122070,1.0,rating
tt0438329,1.0,rating
tt0007801,2.0,rating
tt0173910,37.0,rating
tt0069443,2.0,rating
tt1228953,266.0,rating
tt2573372,69.0,rating
tt0007983,26.0,rating
tt0122072,6.0,rating
tt0173931,1.0,rating
tt2573438,24.0,rating
tt1764198,78.0,rating
tt1228962,7.0,rating
tt0060588,63.0,rating
tt0292267,8.0,rating
tt2573536,2.0,rating
tt0079154,84.0,rating
tt1764234,1051.0,rating
tt1228963,0.0,rating
tt4196848,277.0,rating
tt0292300,7.0,rating
tt0089393,41.0,rating
tt5214690,6.0,rating
tt6250650,91.0,rating
tt1496025,531.0,rating
tt0367174,19.0,rating
tt0110665,147.0,rating
tt1496380,13.0,rating
tt2133191,3.0,rating
tt0051657,34.0,rating
tt0089395,3.0,rating
tt0367181,61.0,rating
tt0069444,3.0,rating
tt2133196,249.0,rating
tt2574666,36.0,rating
tt1496390,8.0,rating
tt0173943,16.0,rating
tt0110667,17.0,rating
tt0122079,1.0,rating
tt0060590,0.0,rating
tt2133220,4.0,rating
tt0173945,1.0,rating
tt0236600,2.0,rating
tt1764275,67.0,rating
tt2574698,126.0,rating
tt0008100,2.0,rating
tt0042179,11.0,rating
tt10384504,15.0,rating
tt5215088,19.0,rating
tt0008150,6.0,rating
tt1228966,3.0,rating
tt6250792,1.0,rating
tt0031212,67.0,rating
tt10384514,18.0,rating
tt1228984,7.0,rating
tt0367188,85.0,rating
tt4197474,6.0,rating
tt0173956,4.0,rating
tt0031215,12.0,rating
tt0292305,5.0,rating
tt1496410,0.0,rating
tt0089411,117.0,rating
tt0099316,480.0,rating
tt0367193,23.0,rating
tt4197476,7.0,rating
tt0173957,46.0,rating
tt0236638,7.0,rating
tt1496422,655.0,rating
tt0292309,6.0,rating
tt0060592,9.0,rating
tt6250876,118.0,rating
tt0173971,6.0,rating
tt0122080,0.0,rating
tt0438365,51.0,rating
tt0367195,6.0,rating
tt0173999,32.0,rating
tt0079168,42.0,rating
tt0110669,0.0,rating
tt0292314,7.0,rating
tt6251024,303.0,rating
tt0791150,3.0,rating
